What is the other drug besides Famvir and acyclovir for Herpes Zoster?,Alternate drug besides Famvir and acyclovir for Herpes Zoster?,1
"62-year-old woman, 2 years on Fosamax and has a declining bone mass (T-score now about -3.7).  I (investigator) said, ""So, the question is why?""  She (study physician) said, ""Why and what to do about it?""",What should be done with a declining bone mass while on Fosamax?,1
Can Seldane and Zithromax be used together? Patient phone in -- nurses discussed this with Dr. X -- he did not see patient today. Saw her earlier in the week. They did order Cefotan however -- he wasn't sure about Zithromax at first.,Should we switch to Ancef for this diabetic foot ulcer? Improvement adequate?,0
Would the use of nitric oxide in this cardiac patient be beneficial?,Would the use of nitric oxide in this cardiac patient be beneficial?,1
How do you remove endocervical polyps? What to do if there is bleeding?,How do you remove endocervical polyps?,1
"One month ago I did a physical exam, his alkaline phosphatase was elevated. Had a questionable prostatic nodule, prostate specific antigen was normal. I discussed with my partner, bowlegged, question Pagets, fractionated alkaline phosphatase and both liver and bone were high, got x-rays of skull and pelvis, which were normal. Do I really want to go chasing after this elevated alkaline phosphatase?",Let's give these immunizations. That's right isn't it?,0
Would hyperventilating cause a low serum CO2 (bicarbonate)? Or what would cause this unexpectedly?,Can I use low molecular weight heparin in pregnancy (patient with deep vein thrombosis last pregnancy)?,0
Phone call from nursing home about a pin-point rash. Several other patients there have a similar looking rash but patient is just finishing a course of Augmentin. Is it the environmental rash at the nursing home or is it the Augmentin?,Pin-point rash. Is it the environmental rash at the nursing home or is it the Augmentin?,1
How do you treat an acute transfusion reaction characterized by shaking chills and dyspnea? Benadryl and hydrocortisone were used.,How do you treat an acute transfusion reaction characterized by shaking chills and dyspnea?,1
What are some references to Ulysses syndrome?,What are some references to Ulysses syndrome?,1
"The study physician received a phone call from a pediatric gastroenterologist in a different city regarding a 2-month-old she had referred with gastroesophageal reflux.  She (study physician) said, ""Can you tell me a little bit about how much you're using Prilosec for infants and kids?""",Patient reluctant to take medication. How to control hypertension and still get her cooperation?,0
What are the recommended immunizations for travel in Mexico?,What are the recommended immunizations for travel in Mexico?,1
3-year-old boy.  Alternating Tylenol and ibuprofen.  Is it efficacious?  Have there been any randomized controlled trials?,Is alternating acetaminophen and ibuprofen every two hours effective to reduce fever in children?,1
"""What does anagen mean?  I haven't heard that word.""",What does anagen mean?,1
6-month-old. When does a kid with an undescended testicle need to be referred? How long do you wait?,At what age should you refer a child with an undescended testicle?,1
Should we be using Selsun shampoo or Nizoral (ketoconazole) shampoo as first line therapy for seborrhea (seborrheic dermatitis) of the scalp?  Which is the drug of choice?,Should we use Selsun shampoo or ketoconazole shampoo for seborrhea of the scalp?,1
"Two-year old girl with Kawasaki's diagnosed about 7 days into her illness.  There is a recommended aspirin blood level for kids with rheumatoid arthritis but not that I could find for Kawasaki's disease.  ""Is there any utility in shooting for that blood level in a patient with Kawasaki's disease or should you just go with the recommended dose?""",On nonstress test after every acceleration brief sharp not deep deceleration. Important?,0
What is the needle stick protocol to prevent human immunodeficiency virus (HIV) and Hepatitis B?,What is the needle stick protocol to prevent human immunodeficiency virus and Hepatitis B?,1
What is the appropriate dose of Pediapred for this patient?,Why did they cut out the Coccidiomycosis granuloma rather than treat it medically?,0
What is the differential diagnosis of a patient with constant wetting and pyelonephritis?,I wonder if this patient could have a rotator cuff thing?,0
How do I approach treatment of stools with frank white/pink gastrointestinal mucosal sloughing with a lack of blood in a former gastroschisis patient?,Is there a better way to introduce the subject of sexually transmitted disease?,0
What is the name and concentration of pediatric liquid prednisone?  Liquid Pred?,Can I use low molecular weight heparin in pregnancy (patient with deep vein thrombosis last pregnancy)?,0
60-year-old woman with new atrial fibrillation being seen by the physician's assistant.  Is she at high risk for stroke and so should she be on Coumadin?  Which age group is it more important to anticoagulate?  Her age group (60's)?  70's?  80's?,"60-year-old woman, new atrial fibrillation. Should she be on Coumadin?  Which age group is important to anticoagulate?",1
What is the normal number of white blood cells (WBC's) in the cerebrospinal fluid (CSF)?,What is the normal number of white blood cells in the cerebrospinal fluid?,1
"38-year-old man.  Heel pain. I (investigator) asked what the question was -- was it ""What is the best treatment for heel pain?""  He said, ""What is the best treatment that the literature has shown to be most effective and most cost effective.""","Diabetic on insulin. Will new medications (Glucophage, acarbose) allow him to get off?",0
A 60-year-old woman uses a lot of Avon Care Deeply with Cocoa Butter skin cream.  She asked if she could be absorbing enough of this through her skin to cause her elevated cholesterol.,"60-year-old female uses cocoa butter skin cream. Could that be absorbed, increase cholesterol?",1
"""What is the best exercise for people with degenerative joint disease of the knee?"" She meant aerobic exercise to lose weight.",Why did she get Coccidiomycosis?,0
There is a residential home for severely retarded adults here and he feels he would like more information on how to meet the needs of these people.  Is there a group of doctors with better information on this?  This was brought up because of this patient.,Can I use low molecular weight heparin in pregnancy (patient with deep vein thrombosis last pregnancy)?,0
"63-year-old man got hyponatremic (sodium 120, 121) so I had a question about the causes and treatment of that.  He had a seizure.  I was never convinced it was from the low sodium though, because usually it has to be 110 or 115.  So I looked that up to see if that sodium level could cause a seizure.",Boys' father has Marfan's Syndrome. Do these boys need further evaluation?,0
How do you take an influenza culture?,How do you take an influenza culture?,1
Does this 9-month-old boy need any immunizations?,What immunizations should be given at age 9 months?,1
"Phone call from 39-year-old woman with depression, on Effexor 150 milligrams once a day.  Still depressed.  My question is how high can I go up on the Effexor.",What is the maximum dose of Effexor?,1
"I saw a woman this morning with chronic obstructive pulmonary disease and worsening dyspnea, still smoking, still oxygen dependent, recent 10 pound weight gain, oxygen saturation was fine.  Why is she more short of breath?  Is her cor pulmonale worse?","Obstetric patient, 39 weeks had a little sore, ? herpes.  How long after she heals is it safe to do a vaginal delivery?",0
"A woman with bad acne, status post bilateral tubal ligation is on Accutane.  Dermatologist put her on oral contraceptive too.  Why?",Patient status post bilateral tubal ligation on Accutane for acne.  Dermatologist put her on oral contraceptives too.  Why?,1
This man had a frontal unilateral (left) headache.  I thought he had frontal sinusitis but his computerized tomography (CT) was negative so now I don't know what he has.,Left frontal headache. Thought frontal sinusitis but computerized tomography (CT) negative. Now don't know what he has.,1
"3-year-old boy.  Phone call from mother.  The dentist says he's grinding his teeth a lot at night and the dentist is concerned, but he didn't tell her what to do.  So the question is what to do.  Psychological treatment?  Medical treatment?",What should you do about teeth grinding?,1
What test should you order if you want to screen for lead poisoning? Blood lead level? Free erythrocyte protoporphyrin?,"Regarding doxycycline, what are the limits on drinking milk products?",0
"57-year-old woman.  ""I'm just looking up olanzapine.  I'm not sure whether I need to taper it.  Because I want to switch her over to Paxil.""",Should olanzapine be tapered or can you just stop it?,1
Should asymptomatic urinary tract infections in the elderly be treated?,Should asymptomatic urinary tract infections in the elderly be treated?,1
What is the binomial distribution?,How should I treat polymenorrhea in a 14-year-old girl?,0
"""I went over the list to see if I had any questions from this morning.  A child came in for tonsillar problems.  8-year-old female.  Wondered about indications for tonsillectomy.",What are the indications for tonsillectomy?,1
Should you treat an asymptomatic urinary tract infection in a 68-year-old woman?,"17-year-old Reserve Officers' Training Corps (ROTC) physical, has Grade I to II systolic murmur. Should he get an echocardiogram?",0
"Child with hyperactivity. A famous thing they put in books: Make sure you exclude other causes of hyperactivity. But no one tells you how to do that. Well, what exactly do you do? It's quite maddening.",How do you exclude other causes of hyperactivity besides attention-deficit-hyperactivity disorder?,1
47-year-old woman has had raised nevi on her face since childhood.  The question was what is the best way to remove these without leaving a scar.,What is the best way to remove raised nevi?,1
Three-and-a-half-week-old with persistent indirect hyperbilirubinemia (up to 24). What is the workup?,How should you workup persistent indirect hyperbilirubinemia in a newborn?,1
"This man had unprotected intercourse with a stranger 5 days before I saw him last week, complains of yellow urethral discharge.  I got gonorrhea and Chlamydia cultures.  The discharge resolved spontaneously 2 days later.  What to do now?","Man complaining of yellow urethral discharge, resolved spontaneously 2 days later. What now?",1
What causes Torsades de Pointes and how do you treat it? Overdrive with external pacemaker?,Meniere's Disease worse on generic alprazolam. Is worsening due to generic form?,0
What are the causes of delirium and what is the workup?,Is there a support group here for this patient going blind from macular degeneration?,0
Should we close this dog bite wound?,Boys' father has Marfan's Syndrome. Do these boys need further evaluation?,0
"When you do cytologic followup of CIN I (cervical intraepithelial neoplasia I), what should you do if the first, second, or third follow-up Papanicolaou smear shows low grade SIL (squamous intraepithelial lesion)? Repeat colposcopy? Return when?","When you follow up CIN I (cervical intraepithelial neoplasia I), what should you do if the Papanicolaou smear shows low grade SIL (squamous intraepithelial lesion)?",1
What is the prognosis of osteosarcoma?,What is the prognosis of osteosarcoma?,1
"What typhoid vaccine should we give children over age 2 years, going to India?",Boys' father has Marfan's Syndrome. Do these boys need further evaluation?,0
What is the maximum dose of digoxin? (patient seen in emergency room had digoxin level less than 0.03),"What is the maximum dose of digoxin? (patient seen in emergency room, had digoxin level less than 0.03)",1
"""OK, do you have to wean Strattera?  I don't know.""",Can I use low molecular weight heparin in pregnancy (patient with deep vein thrombosis last pregnancy)?,0
Can you use inhaled steroids for asthma below age 6 years? A reference says no. How do you administer them? How do you give oral steroids for asthma or to help diagnose cough in a child?,What is the cause and treatment of this old man's stomatitis?,0
In a clinical presentation how would influenza compare to other viruses?,Why did she get Coccidiomycosis?,0
Young woman seen last week got infectious mononucleosis at the beginning of summer and still feels bad after 6 to 8 weeks.  She realizes her summer is gone and now has to go back to college.  I think she's depressed.  How common is depression after infectious mononucleosis?,Boys' father has Marfan's Syndrome. Do these boys need further evaluation?,0
Systolic hypertension in the elderly. Stop at two medications? Stop at three medications? Always an issue.,How many medications should be used for systolic hypertension?,1
"Was the diagnosis pneumonia, atelectasis, or viral pneumonia?","Is Serzone okay to give to with a partial gastrectomy; that is, will it be absorbed?",0
Seen this morning for breast and pelvic exam.  Had carcinoid tumor removed this spring.  Question is what urine exam should be done to follow up a carcinoid tumor?,Patient had carcinoid removed. What urine test should be done to follow up?,1
"What can you do to optimize renal function, prevent worsening renal failure, and be sure you are not missing a treatable cause?","Regarding doxycycline, what are the limits on drinking milk products?",0
Is the rash on this child viral?,Is the rash on this child viral?,1
What is the dose of aspirin needed to prevent TIAs (transient ischemic attacks)?,What is the dose of aspirin needed to prevent TIAs (transient ischemic attacks)?,1
i jest started taking methadone and have confusion my face itches,What is methylprednisolone and how does it affect the body?,1
"Phone call from radiologist.  ""Your 77-year-old patient has a category 5 mammogram.  These old calcifications look like sclerosing adenosis.""  The physician said, ""Isn't that premalignant?""",What is the dose of Famvir?,0
This patient had a nonstress test one week ago and at the end of every acceleration there was a brief sharp spike not very deep deceleration. Is this important?,On nonstress test after every acceleration brief sharp not deep deceleration. Important?,1
How long do I let diarrhea go before doing a stool culture?,Why did she get Coccidiomycosis?,0
Are there any nonsedating antihistamines that are safe in childhood?,Can I use low molecular weight heparin in pregnancy (patient with deep vein thrombosis last pregnancy)?,0
"The mother of this 2-year-old boy says he is drinking 10 ounces of milk per day. ""How much milk one should drink per day?""",How much milk should a 2-year-old drink?,1
What is the usual presentation and epidemiology of corpus luteum cysts?,What is the usual presentation and epidemiology of corpus luteum cysts?,1
"52-year-old female. Patient asked Dr. X why she has painful orgasms? ""She feels that these may be like her uterus is contracting.""",Should I wait until baby certain age before I do renal ultrasound for single umbilical artery?,0
"In this patient with back pain, how do you make a diagnosis of arachnoiditis and how do you treat it?","Patient with back pain, how to diagnose arachnoiditis and how to treat it?",1
She had Clomid the first time and had twins.  Is there an increased incidence of twins in the second pregnancy without Clomid in someone who had twins the first time on Clomid?,Is there an increased incidence twins without Clomid in a patient who had twins on Clomid?,1
What foods contain Vitamin B6 (pyridoxine)?,What antibiotic should I use for this diabetic patient's infected foot ulcer?,0
What oral contraceptives are best for acne?,"Maneuver mentioned at continuing medical education course for vertigo, couldn't remember how to do it or name of it.",0
What is a tethered spinal cord? Can it cause urinary incontinence? When should you be suspicious clinically?,Let's give these immunizations. That's right isn't it?,0
What are the possible causes of pleural effusion?,What are the possible causes of pleural effusion?,1
How do you work up hirsutism?  Do you need to order all the androgens or can you screen with one?,How do you work up hirsutism?,1
What immunizations should this 45-year-old woman get before she goes to Viet Nam in two weeks?,How do you use Redux? What are the indications?,0
A patient heard that nicotine patches can cause myocardial infarction.  Is this true?  She heard it on the news.,Can nicotine patches cause myocardial infarction?,1
"65-year-old woman has not seen a physician in years. Has cancer of the cervix, extending into vagina and parametrium and has edema of her legs. Has back pain. Bone scan and x-rays did not show metastases. What is her prognosis?",Can I use low molecular weight heparin in pregnancy (patient with deep vein thrombosis last pregnancy)?,0
Do Coumadin and Augmentin interact?,How do you inject the bicipital tendon?,0
What are the indications for Sandostatin (somatostatin)?,What are the indications for Sandostatin?,1
"I just found the site through the article on breathing difficulty. My frustration is, WHAT exercises to do with asthma? Today I walked out of the door of the house to take a walk, a beautiful, cool, blustery, sunny day. Suddenly I couldn't catch my breath, my upper chest felt 'heavy',
				and I had to go back inside and sit down for a while. I'm no exercise weenie, before a couple of bad accidents (car crashes waiting at stop lights!) I used to play softball, volleyball, basketball, even a bit of rugby, I was a dancer and a weight-exerciser, a bicyclist, rollerblader, tree
				climber. Even today, BP is typically 110-120 over 70-80, heart rate is fine too. Is this just asthma? WHAT exercises can I do, safely? Sure, we ALL get it, exercise is good for us. Just which ones? LOTS of us with asthma would love help here. Thanks.
			",How soon before going to bed should I take Ambien?,1
Did this patient have a seizure?,Did this patient have a seizure?,1
A young guy with oro-genital ulcers.  The question is what is this.,What would cause oro-genital ulcers?,1
38-year-old female seen this morning.  How to workup case of suspected infectious mononucleosis in someone with a history of infectious mononucleosis?,38-year-old female. How to workup suspected infectious mononucleosis in a patient with a history of infectious mononucleosis?,1
"Last week I had a 37-year-old diabetic female and I wanted to convert her from regular insulin to Humalog and the question was, ""What is the conversion factor, so I know how much Humalog to give?""",Boys' father has Marfan's Syndrome. Do these boys need further evaluation?,0
What are the current recommendations for screening mammography?,Let's give these immunizations.  That's right isn't it?,0
What is cerebral palsy?  How do you diagnose and treat it?  What is the etiology?  What is the pathogenesis?,What is cerebral palsy?,1
Phone call to nurse.  The nurse asked the physician what the endocarditis prophylaxis was for a 48-year-old woman with a history of endocarditis getting dental work.,What are the recommendations for endocarditis prophylaxis?,1
"50-year-old man with hypertension, diabetes, hypercholesterolemia and hypertriglyceridemia.  The cholesterol is better but his triglycerides are still high.  The question is should we put him on a triglyceride-specific drug along with Lipitor and risk muscle weakness?  It's a style point.",What are the indications for treating hypertriglyceridemia in a patient on a statin?,1
"What percentage of 3-year-olds toe in?  Family history in both parents, mother wore corrective shoes.",Has had shingles for 4 days -- Can I still give Zovirax?,0
What do actinic keratoses look like?,What do actinic keratoses look like?,1
"13-year-old boy. When you have joint custody, does that mean both parents have to agree to tests and treatment or can just one agree?","With joint custody, do both parents have to agree to treatment?",1
Is it normal for an infant to have a diastasis recti (separation of the rectus muscles with protrusion of the abdomen)?,Let's give these immunizations. That's right isn't it?,0
A question came up yesterday . . . I don't even know how to say it . . . What is the relative risk or the incidence of streptococcal sore throat in tonsillectomized patients?,Why wasn't this patient very sick? (large empyema and Haemophilus influenza in sputum),0
"I have a patient with iron-deficiency anemia and heme positive stools (69-year-old man).  He refuses a gastroenterology evaluation.  It's more of a legal . . . ""How much is enough informed consent?""","If a patient refuses an indicated procedure, what should the physician say?",1
This obstetric patient needs to go back on her antidepressant but which one is safe?,"Maneuver mentioned at continuing medical education course for vertigo, couldn't remember how to do it or name of it.",0
What is causing her fatigue? Thyroid studies are normal.,How should I treat polymenorrhea in a 14-year-old girl?,0
Patient has a node on her right thumb that doesn't really bother her but she wants it removed.  Should it be removed or not?,Can I use low molecular weight heparin in pregnancy (patient with deep vein thrombosis last pregnancy)?,0
What is causing his chest pain?  Is it cardiac or gastrointestinal?,I haven't treated mastitis in a while. Is there anything new being used?,0
What is the proper method of doing peritoneal dialysis for this patient?,What is the proper method of doing peritoneal dialysis?,1
"How to stop somebody when she comes in with five problems, but her appointment time is only long enough for one?","How to stop somebody, with 5 problems, but appointment only long enough for one?",1
Can imipramine cause leukopenia (white blood cell count 3.8)?,Let's give these immunizations.  That's right isn't it?,0
"A patient had von Hippel-Lindau disease. ""What is it? Is it cancer or a collection of blood vessels?""",What is von Hipple-Lindau disease?,1
I had a question with this man but to be honest I'm not going to look it up.  He had a deep-vein thrombosis two weeks ago.  I've been holding him off work.  I'm going to let him go back now.,What size pills does digoxin come in?,0
Phone call with patient. She was on Procardia and blood pressure still elevated so he added Vasotec and blood pressure went higher. Question is why did blood pressure go up with addition of Vasotec?,Why did the blood pressure go up with addition of Vasotec? (Was already on Procardia.),1
Thirty-year-old female with psoriasis.  What is the name of the drug for treatment?  He says he always has trouble remembering the name of the drug.,"30-year-old female, psoriasis. What is name of drug for treatment? Trouble remembering.",1
How should medical students and doctors introduce themselves to patients?  What form of address should they use?,How should medical students and doctors introduce themselves to patients?,1
"Patient has sinusitis, mixed vaginitis and undesired fertility.  How can I give all three medications together?  Also got eye drops for conjunctivitis.",Is there a support group here for this patient going blind from macular degeneration?,0
What is the etiology and associated findings of gastroschisis?,What is the etiology of gastroschisis?,1
What causes hyperphosphatemia?,"Diabetic on insulin. Will new medications (Glucophage, acarbose) allow him to get off?",0
What is the best GI (gastrointestinal) cocktail to give and the necessary proportions and dosage?,Should we do a head CT (computerized tomography) with contrast tomorrow (Saturday) or MRI (magnetic resonance imaging) Monday?,0
"36-year-old woman. ""I've asked this question . . . whether it's mandatory . . . blood pressure and birth control pills . . . I've had a couple of patients on it . . . ."" I (investigator) said, ""So the question is, ""If you have hypertension, should you stop the birth control pill?"" He said, ""Right, right.""",Is it mandatory to stop the birth control pill in a patient who develops hypertension?,1
Young woman with acute Fifth disease (son also has it).  She is not pregnant.  She has increased swelling of her hands and her arms go numb and she has trouble sleeping.  Wants to know what to do.,What is the treatment for Fifth disease?,1
Patient has been on Estraderm patch and cyclic Progesterone and was changed to PremPro today.  Patient asked how long she will continue to have periods or spotting after the medication change.  Dr. X wasn't sure -- told her maybe up to 6 months.,"Maneuver mentioned at continuing medical education course for vertigo, couldn't remember how to do it or name of it.",0
Does pregnancy exacerbate chronic fatigue syndrome?,Does pregnancy exacerbate chronic fatigue syndrome?,1
"Are there any rules for when to get a chest x-ray to rule out pneumonia, like the Ottawa ankle rules? This patient has a cough and pleuritic pain, smoker, upper airway and bronchial sounds.",Should we switch to Ancef for this diabetic foot ulcer? Improvement adequate?,0
What percentage of doctors fail to check renal function one week after starting an ACE (angiotensin converting enzyme) inhibitor and are now in jail for malpractice?,Can you use Prozac along with lithium?,0
What is Genora (possible estrogen)?,What is Genora?,1
What is the normal hemoglobin value?,What is the normal hemoglobin value?,1
A 60-year-old woman uses a lot of Avon Care Deeply with Cocoa Butter skin cream. She asked if she could be absorbing enough of this through her skin to cause her elevated cholesterol.,"60-year-old female uses cocoa butter skin cream. Could that be absorbed, increase cholesterol?",1
"22-year-old woman complains that her heart feels like it's jumping out of her chest, light headed, dizzy, suffocating feeling, mother said she had a hole in her heart.  Sounds like anxiety.  I got thyroid functions, but my question is, ""Do you go as far as to get a Holter monitor on these patients?",How should I treat polymenorrhea in a 14-year-old girl?,0
What are the causes of isolated hypophosphatemia?  Can nonsteroidal antiinflammatory drugs cause hypophosphatemia?,What are the causes of isolated hypophosphatemia?,1
3-year-old boy.  Bullous myringitis.  I'm curious to know if there is any need to give different treatment from the usual otitis media.,On nonstress test after every acceleration brief sharp not deep deceleration. Important?,0
Is there a drug interaction between indomethacin and captopril?,Is there a drug interaction between indomethacin and captopril?,1
Can I order the nicotine patch on someone that is pregnant?  She has cut down from 1/2 pack per day to 5 cigarettes and says she plans to quit completely.,Can I order the nicotine patch on someone that is pregnant?,1
How big does the left atrium have to be before cardioversion for atrial fibrillation is unlikely to be successful (this patient was 5 centimeters)?,How big does the left atrium have to be before cardioversion for atrial fibrillation is unlikely to be successful?,1
"Phone call to office from parent of child who was bitten by a mouse (barely broke the skin). Parents thought mouse looked sick, probably ate rat poison. Question: Does anything need to be done to follow-up?",Can I use low molecular weight heparin in pregnancy (patient with deep vein thrombosis last pregnancy)?,0
What are the side effects of doxycycline?,How should you adjust the birth control pill if someone has spotting on it?,0
What is the incidence of hypothyroidism in a 13-year-old girl?  Should I check a thyroid level because of her fatigue or not?,Why did they cut out the Coccidiomycosis granuloma rather than treat it medically?,0
What percent of migraines have loss of vision associated with them? Is that the cause of her loss of vision? She lost all the vision in her right eye. Computerized tomography (CT) and labs were fine.,What percent of migraines have loss of vision associated with them?,1
What order should the various colposcopy procedures be done? What are the possible abnormal findings? What percent acetic acid? When cytobrush? Bethesda system translation? Transformation zone versus squamocolumnar junction?,How do you inject the bicipital tendon?,0
Baby with brain abnormalities. What other things should we be looking for?,Baby with brain abnormalities. What things should we be looking for?,1
"A phone message to one of the study physician's partners, quickly became a question for the whole group of physicians in the office that day. The phone message referred to an 8-year-old boy and read ""Problem with gagging very easily with bad smells or gross things. Mom asks -- anything that can be done?""",What is the treatment for vomiting from foul odors?,1
What do I do with this chronic-back-pain patient? What do I do with this drug seeker? I send them to the pain clinic and they send them back and it's not solved at all.,"What do I do with this drug-seeking, chronic-back-pain patient?",1
What is the proper dose of Zithromax for this child?,What is the proper dose of Zithromax for this child?,1
The maximum dose of estradiol valerate is 20 milligrams every 2 weeks.  We use 25 milligrams every month which seems to control her hot flashes.  But is that adequate for osteoporosis and cardiovascular disease prevention?,Can testes not being in the scrotum come from just being tense?,0
What's the workup for a 26-year-old woman with weight loss?,Nurse asked doctor about dose of Valtrex when noting visit on chart. He looked it up.,0
How do I manage this genetic syndrome?,Let's give these immunizations. That's right isn't it?,0
"83-year-old female in for physical exam. (1) When do you stop doing mammograms? (2) When do you stop getting DEXA (Dual Energy X-Ray Absorptiometry) scans? (3) When do you back off from aggressively treating cholesterol, Type 2 diabetes, coronary artery disease?",At what age should we stop doing mammograms?,1
"I saw an obese diabetic female yesterday who said she couldn't sleep while taking Glucotrol XL. She told me she wanted to go back on insulin in any case (moot point), but I wondered if Glucotrol is associated with insomnia.",Is Glucotrol associated with insomnia?,1
"Patient fell to outstretched hands and complains of pain on dorsal side of both hands. X-ray showed chip fracture one of the carpal bones but he (Dr. X) couldn't find the name of the specific bone. Tried to consult radiology text but it wasn't in there, looked for anatomy text but none available, so will look up in an anatomy text at home tonight. Said it wouldn't affect outcome as they splinted it and he will look up name of the bone tonight.",X-ray shows chip fracture of carpal bone but doctor couldn't find name of specific bone.,1
"How do I get my computer working again?  I can't do any prescriptions, et cetera.",How should I treat polymenorrhea in a 14-year-old girl?,0
A patient has left lower quadrant pain and left flank pain. Urinalysis is negative. Significant pain during exam. Should I do a bimanual exam or an ultrasound to rule out ovarian problems?,Is melatonin good for anything? What is the dose?,0
"43 year-old female has had rash for approximately 1 year, has gotten worse. ""What is the cause of this rash?""  He said he knew what it was but needed to know the name of it - 3rd book he looked at finally had a good picture.","Forty-three-year-old woman has had rash for approximately one year, gotten worse. What is the name of it?",1
Does this child really need a morphine drip?,Does this child really need a morphine drip?,1
What virus causes common warts (verrucae vulgaris)?  Is it a type of human papilloma virus (HPV)?,What virus causes common warts?,1
Is it ever normal to have a full or bulging fontanelle in an infant?,I wonder if this patient could have a rotator cuff thing?,0
What is the strength of Atrovent nasal spray and can you use it for allergy symptoms as well as the common cold?,I wonder if this patient could have a rotator cuff thing?,0
"How can you tell if a questionnaire or other survey instrument is reliable and valid (reliability, validity)?",How should I treat polymenorrhea in a 14-year-old girl?,0
Doctor A has 100 patient-days in March and Doctor B has 150 patient-days in March.  Is there a significant difference?,"If Doctor A has 100 patient-days in March and Doctor B has 150 patient-days in March, is there a significant difference?",1
Is Plavix (clopidogrel) any good to prevent transient ischemic attacks (TIA's)?  What are the indications?,This patient has a blue lesion on her abdomen.  What is it?,0
A perpetual question.  What to do with obesity?,How do you treat obesity?,1
Can you tell the difference between wet rales and dry rales on physical examination?,Can you tell the difference between wet rales and dry rales on examination?,1
How often should you get LFT's (liver function tests) and CBC (complete blood count) on someone taking Antabuse (disulfiram) or should you at all?,I wonder if this patient could have a rotator cuff thing?,0
What is vestibulitis?  How do you diagnose it and how do you treat it?,What is the dosage of Famvir for treatment of herpes simplex?,0
"A patient asked me a couple of days ago, ""Should I take Vitamin B6 or Vitamin B12 for my neuropathy?""",Can I use low molecular weight heparin in pregnancy (patient with deep vein thrombosis last pregnancy)?,0
85-year-old woman. Is it smart to give the tetanus shot and the pneumonia shot at the same time?,Can you give the tetanus and pneumococcal vaccine at the same time?,1
"60-year-old man here for preoperative physical for cholecystectomy. ""What percent of patients with porcelain gallbladder will develop cancer and is it really necessary to take it out?""",What percent of patients with porcelain gallbladder will develop cancer?,1
"Fourteen-month-old girl.  We thought the girl had Fifth Disease.  ""Do you get hives with Fifth Disease?"" was my question.",Can Fifth Disease cause urticaria?,1
What could cause acute massive swelling of the tongue?,What could cause acute massive swelling of the tongue?,1
What is the difference between the Denver II and the regular Denver Developmental Screening Test?,Can I use low molecular weight heparin in pregnancy (patient with deep vein thrombosis last pregnancy)?,0
How do you treat ventricular tachycardia?,How do you treat ventricular tachycardia?,1
"How representative is an oral prednisone challenge? Is that a decent way to diagnose cough variant asthma, realizing it's not a methacholine challenge test? How often do I really treat allergic rhinitis?",How representative is an oral prednisone challenge? Is it a decent way to diagnose cough-variant asthma?,1
"If you want to do a thyroid scan for hyperthyroidism, what kind of scan should you do (technetium, I-125, I-131, and so on)?","If you want to do a thyroid scan for hyperthyroidism, what kind of scan should you do (technetium, I-125, I-131, and so on)?",1
"In a patient with a history of rheumatic fever, do you need to use subacute bacterial endocarditis prophylaxis for pilonidal cyst excision?","Patient with history of typhoid fever, need bactericidal drugs?",0
"""Is it overkill . . . .  I don't know if this is the kind of thing you want.  Forty-four-year-old with change in bowel habits, diarrhea, constipation over the past couple of months.  With that history in a 44-year-old would you refer for colonoscopy?""",Should a patient with alternating diarrhea and constipation be referred for colonoscopy?,1
Were the immunizations complete?,How do you inject the bicipital tendon?,0
"Last week I saw a 4-year-old girl with shingles on the left leg.  I didn't know what it was and I had the dermatologist take a look.  He did a Tzanck preparation and it was positive.  So the question was, ""What is this rash?"" and then the best way to treat it.",1-year-old girl with cytomegalovirus. Doctor's nurse was pregnant. How to handle this?,0
What should you do in an obstetric patient if her RPR (rapid plasma reagent) comes back 1:8?,What should you do in an obstetric patient if her rapid plasma reagent comes back 1:8?,1
This is a 72-year-old woman who needs an intravenous pyelogram. She had a normal blood urea nitrogen and creatinine done two months ago. Is that recent enough or do we need to repeat the creatinine now?,How should I treat polymenorrhea in a 14-year-old girl?,0
What is the reference to that algorithm for diagnosing a pulmonary embolus and what is the strategy?,"History coronary artery bypass graft, low-density lipoprotein (LDL-cholesterol) approximately 140. Should I continue lipid lowering diet or start medications now?",0
"What is the name of that new drug that is like Prilosec?  It has ""acid"" at the end of the name.","What is that new drug like Prilosec - it has ""acid"" at the end of the name.",1
What postpartum follow-up on the mother should you do if she had gestational diabetes (GODM)?,How should I treat polymenorrhea in a 14-year-old girl?,0
What are the seven levels of evidence (quality of evidence) when evaluating a medical research study?,What are the seven quality levels of evidence for research studies?,1
Is there any support group in this town for this patient who is going blind from macular degeneration?,Is there a support group here for this patient going blind from macular degeneration?,1
"18-year-old male with a thyroid stimulating hormone of about 300, triglycerides 2000, low-density-lipoprotein cholesterol 450, high-density-lipoprotein cholesterol 20. My question was, ""With that high a thyroid stimulating hormone, do we start with a higher than normal dose of Synthroid (0.1 milligrams)? And is any other evaluation indicated?""",What is the starting dose of Synthroid for a very high thyroid stimulating hormone?,1
"40-year-old woman with Type 1 diabetes and depression. I (investigator) saw her (physician) looking in a reference. ""I'm just thinking of this person with horrible depression -- what I could add in.""","In this patient with transient ischemic attacks and no murmur, should I do an echocardiogram anyway?",0
